age,title,bill_id,bill_number,summary,cluster,cluster_keyword
20,벤처기업육성에 관한 특별조치법 일부개정법률안,ARC_Y1I8Q0O1F0F3Z1A6E5F1S0U6D2V2R9,2011257,신기술창업전문회사 임원 결격사유 발생 시 등록 취소 전 3개월의 유예기간을 부여하여 법인의 과도한 책임을 완화함,20,"[중소기업, 소상공인, 손실보상, 기술자료]"
20,저탄소 녹색성장 기본법 일부개정법률안(대안),PRC_O1E7V0J2O2B4Y1S0P1R0N4D0H9C7H6,2006492,폐기물에너지에 대한 오해 소지를 없애고 에너지정책 기본원칙을 명확히 하기 위해 현행법 제39조제3호의 친환경에너지 문구를 삭제함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
20,국제개발협력기본법 일부개정법률안(대안),PRC_M1Y8L1K1V2V9H1A0S3E3L4C7D8P8U0,2017187,개발도상국 청소년 인권 향상 및 2030 지속가능개발의제 달성을 위해 국제개발협력 기본정신과 목표를 명시하고 국민 참여 확대를 위한 프로그램 운영을 강화함,14,"[트라우마 심리지원, 양육비 이행, 정신질환 치료, 노인친화도시]"
20,성폭력범죄자의 성충동 약물치료에 관한 법률 일부개정법률안,PRC_Y1Z6A1J2F1Q3H1W4D0W3P3H2G0S9X8,2004338,장애인 아동청소년 간음추행죄의 재범 위험성 증가로 성충동 약물치료 대상에 장애인 아동청소년 간음추행죄를 추가함,17,"[아동·청소년성착취물, 파산, 딥페이크, 사법경찰관리]"
20,후계농어업인 육성 및 농어업분야 청년 취업·창업 지원에 관한 법률안,PRC_E1W9L1W1W0P5E1L5Y3Q5Z0Z1R8R0H6,2023604,농촌 고령화 및 청년 농어가 부족 심화로 인해 후계농어업인 육성을 위한 법률을 신설함,8,"[식량자급률, 농어촌, 직접지불제, 먹거리]"
20,지방자치단체에 두는 국가공무원의 정원에 관한 법률 일부개정법률안,PRC_U1Q6Y0I7C2Y1H1O4J4O7G1V9F5R0F6,2001032,소방청 설치 및 국가 직접 소방 업무 수행으로 지방자치단체 소속 국가소방공무원 정원을 삭제함,12,"[국가정보원, 징계 시효, 재난, 소방]"
20,김치산업 진흥법 일부개정법률안,PRC_Q1I7P0E9N1B2E1Q3M5S1C4P2S9A9Q3,2009294,다수 법률에서 공무원 수준의 청렴성이 요구되는 민간 위원 등을 아직 공무원으로 의제하지 않아 형평성 문제가 발생하므로 관련 법률을 개정함,1,"[지능정보기술 전문인력 양성기관 지정 취소, 휴면예금 서민금융 지원, 광역교통축 지정 교통혼잡 해소, 대도시권 광역교통기능]"
20,동·서·남해안 및 내륙권 발전 특별법 일부개정법률안,ARC_V1I6X1O2V2V1Y1S6S0V8H0M7Q6D5R0,2004533,해안권 내륙권 개발사업의 신속한 처리를 위해 인허가 민원 처리절차를 명확히 규정하고 협의기간을 30일 이내로 제한하며 미회신시 협의 완료로 간주하는 제도를 신설함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
20,농수산물 품질관리법 일부개정법률안,ARC_U1H6S1E2C2D6B1A4N4Q8F4C9Q0S1X8,2004607,수산물 품질인증 제도와 수산특산물 품질인증 제도의 중복 운영으로 인한 비용 증가와 소비자 혼란을 방지하기 위해 수산특산물 품질인증 제도를 폐지함,13,"[해양수산부, 원양어업허가, 해양수산생명자원, 공유수면]"
20,엽연초생산협동조합법 일부개정법률안(대안),PRC_R1X9H1H1C2F8N1G9Q4C6S2E2V7D1E0,2024765,엽연초생산협동조합 선거의 공정성 확보를 위해 선거운동 규정 선거범죄 벌칙 및 당선무효 규정 감사의 총회 소집 요구권 등을 신설하고 관련 규정을 개선함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
20,생활화학제품 및 살생물제의 안전관리에 관한 법률안(대안),PRC_M1C8T0X2T0A5R0C9N0J5A1F3U3O6P2,2012220,가습기살균제 사고 등으로 인한 국민적 불안 심화를 해소하기 위해 살생물물질 및 살생물제품에 대한 사전예방적 관리체계를 마련하고 생활화학제품 안전관리를 강화함,1,"[지능정보기술 전문인력 양성기관 지정 취소, 휴면예금 서민금융 지원, 광역교통축 지정 교통혼잡 해소, 대도시권 광역교통기능]"
20,교육시설 등의 안전 및 유지관리 등에 관한 법률안(대안),PRC_Z1G9T0Q9W2T3P1T6H1Q7P3H9K2Q4M9,2023279,최근 잇따른 학교시설 안전사고와 노후화를 해결하기 위해 교육시설 안전관리 체계를 강화함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
20,예술인 복지법 일부개정법률안(대안),PRC_V1K9T0X7S1H7K1U7A0P3R2D7A8M5D4,2023211,예술인 복지 증진 및 서면계약 미이행 문제 해결을 위해 예술인 복지정책 기본계획 수립 및 서면계약 체결 의무화 관련 조항을 신설하고 강화함,16,"[예술인, 지원센터, 문화, 박물관]"
20,한국국제보건의료재단법 일부개정법률안(대안),PRC_R1D8W1F2Q0B5I1T3X3P4M5B5N0C5M7,2017754,재외동포 정의 불명확 및 직원 파견 사업의 안전성 확보 필요와 과태료 관련 중복 규정 존재로 인해 법률 개정을 추진함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
20,물가안정에 관한 법률 일부개정법률안(대안),PRC_S1I9D1M1L2Q8P1O9K4I2W4L5L9W1V9,2024762,국민의 법 해석 혼란 방지 및 현행 벌금형의 실효성 확보를 위해 주무부장관 권한 위임 대상 및 과태료 부과 징수 주체에 특별자치시장을 추가하고 벌금형을 상향 조정함,6,"[자치분권, 지방자치단체, 출자·출연 기관, 코로나19]"
20,농업협동조합법 일부개정법률안(대안),PRC_O1S7Y1M1A3E0H1H8E2C5C5D4H5M8G0,2010937,농촌경제 불안정과 농업협동조합의 판로확대 역할 강화 필요성을 고려하여 중소기업제품 구매촉진법에 지역농협 등을 중소기업으로 간주하는 특례조항을 신설함,8,"[식량자급률, 농어촌, 직접지불제, 먹거리]"
20,전자상거래 등에서의 소비자보호에 관한 법률 일부개정법률안,PRC_E1J6C1H2V2Q9G1V5J5C7C4W7B5C5Y7,2004753,헌법상 과잉금지 원칙 위반 우려로 인해 동일 위반행위에 대한 과징금 과태료 병과 규정을 삭제함,17,"[아동·청소년성착취물, 파산, 딥페이크, 사법경찰관리]"
20,소방기본법 일부개정법률안(대안),PRC_V1R8G0E2M2U2G1X2O2T3I5C0L8B5S0,2012189,소방활동 방해 주정차 차량의 신속한 제거를 위한 지자체 협조 및 지원 근거 부족과 벌금형 처벌 수준 미흡을 개선하기 위해 소방당국의 견인차량 지원 요청 및 협조 의무화와 벌금 상향 조항을 신설함,12,"[국가정보원, 징계 시효, 재난, 소방]"
20,특정 범죄자에 대한 보호관찰 및 전자장치 부착 등에 관한 법률 일부개정법률안,PRC_E1L8D0L2E0K8O1K5P1P2Q0A2H6Z8N9,2011850,성폭력범죄 재범 및 국민 불안 심화로 인해 전자장치 부착 명령 제도를 강화함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
20,한국마사회법 일부개정법률안,PRC_Y1Q6F0D7R2A1S1V2Y4U0V3O6N8H5T1,2001024,마권 환급금 미수령액 증가 및 고객 권익 보호를 위해 마권 환급금 소멸시효를 1년으로 연장함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
20,주세법 일부개정법률안,ARC_Q1V7X0P9X0X1R1L1Z3G1C3G4Q2B5A2,2008932,주세 보전 및 소비자 선호 반영을 위해 주류 면허 관련 규정을 개선함,4,"[지방세, 체납, 관세사, 가산금]"
20,유선 및 도선 사업법 일부개정법률안(대안),PRC_W1O7S1Y1N3K0X1U3Y1Z4O0L5G2E7P0,2012188,유선 및 도선 사업의 안전 및 신분 확인 절차 개선과 법적용 혼선 해소를 위해 안전 매뉴얼 비치 의무화 신분 확인 방법 다양화 관련 법률 적용 배제 대상 명확화 등을 추진함,13,"[해양수산부, 원양어업허가, 해양수산생명자원, 공유수면]"
20,제주특별자치도 설치 및 국제자유도시 조성을 위한 특별법 일부개정법률안,PRC_S1T8Q0P2C2Q8D1S4U5M6X4Z1G2F8D2,2012301,제주특별자치도 인구 증가 추이를 감안하여 도의회의원 정수를 조정함,6,"[자치분권, 지방자치단체, 출자·출연 기관, 코로나19]"
20,천연물신약 연구개발 촉진법 일부개정법률안,PRC_W1S8E0W9F0F3C1M5P5M9K1S0S3W5E2,2015279,국민 이해도 향상을 위해 법률 용어와 표현을 쉬운 우리말로 바꾸고 어문 규범에 맞춰 다듬음함,15,"[법률 용어 한글화, 일본식 표현 개선, 법 문장 간결화, 국민 이해도 증진]"
20,개발제한구역의 지정 및 관리에 관한 특별조치법 일부개정법률안(대안),PRC_S1E7J0V7X0S5D1V6V2I6Q2T6Z4D8A5,2008050,개발제한구역 관리 효율화 및 훼손지 정비사업 부담 완화를 위해 개발제한구역 관리 방안을 마련하고 보전부담금 부과 기준을 개선함,0,"[스마트도시, 국가시범도시, 국토교통과학기술, 공공임대주택]"
20,항로표지법 전부개정법률안(대안),PRC_U1W7L0F9O1H3D1T3E4Z9O4R5B6D8D8,2009703,선박 안전 및 항해 효율 증대와 세월호 참사 이후 안전 중요성 증대를 위해 항로표지 시스템 개선 및 전문인력 양성을 위한 법적 근거를 마련함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
20,관광기본법 일부개정법률안,PRC_P1P7R0P5I3T1I1N4T1N3S3P7I2C7J8,2007122,관광 여건 미흡으로 인해 관광객 편의시설 개선 및 휴일 휴가 제도 개선 등을 위한 시책을 마련함,16,"[예술인, 지원센터, 문화, 박물관]"
20,관세사법 일부개정법률안(대안),PRC_P1Y7V1L1W3U0S2W3E2J3V1B5D4D3U8,2010941,관세사의 직무범위를 명확히 하고 책임성을 강화하며 운영상 미비점을 개선하기 위해 관세사법을 개정함,4,"[지방세, 체납, 관세사, 가산금]"
20,주택법 일부개정법률안(대안),PRC_A1S9C1A2L0B5K1X8V4E0Z3K0W4O8O7,2024487,주택조합 사업의 불투명성과 리모델링 사업의 어려움 공동주택 품질 저하 주택 청약 신청 오류 등을 해결하기 위해 주택조합 설립 및 운영 규정을 강화하고 리모델링 사업 절차를 개선하며 공동주택 품질 점검 제도를 신설하고 주택 청약 정보 제공 체계를 개선함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
20,건설기술 진흥법 일부개정법률안(대안),PRC_L1E8F1K1B2C7O1F5M1T7G2S5O8K8N7,2017115,건설현장 안전사고 예방 및 견실시공을 위해 건설사업관리기술인 권한 및 책임 강화 발주청의 안전관리 의무 부여 건설신기술 활용 활성화 및 제도 미비점 개선을 추진함,5,"[하자분쟁, 학교용지부담금, 소규모주택사업, 기계설비유지관리]"
20,수산업협동조합법 일부개정법률안(대안),PRC_H1U9Z0Q7P1D2F1F7P2R9Y0O9Z2I3K7,2023028,금치산한정치산 제도 폐지 및 성년후견 제도 시행에 따른 입법 미비를 정비하기 위해 조합원 당연탈퇴 사유를 개선함,17,"[아동·청소년성착취물, 파산, 딥페이크, 사법경찰관리]"
20,첨단의료복합단지 지정 및 지원에 관한 특별법 일부개정법률안(대안),PRC_L1Z7R0R9C2S0I1F7X3F3C2K7D0J7B4,2009645,첨단의료복합단지 조성사업의 안정적 추진과 의료연구개발 활성화를 위해 첨복단지 종합계획 수립기간 연장 및 재단 설립근거 명확화 등 관련 규정을 정비하고 우수 인력 유치를 지원함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
20,벤처투자 촉진에 관한 법률안,ARC_C1R8B1H1F2Q6H1S8W3X0C3T1T2T8U7,2016810,벤처투자 제도의 분산 및 시장 변화에 대한 탄력적 대응 미흡을 해소하기 위해 벤처투자 관련 법률을 통합하고 전문개인투자자 등록제를 도입하는 등 벤처투자 제도를 시장 친화적으로 개편함,20,"[중소기업, 소상공인, 손실보상, 기술자료]"
20,자살예방 및 생명존중문화 조성을 위한 법률 일부개정법률안,PRC_I1Z9N0V4N1F7N1T4O1X1S2Y4P2B1Z2,2019858,자살예방 홍보영상 송출 대상을 종합편성채널 등 시청률 증가 추세를 고려하여 방송사업자 전반으로 확대함,14,"[트라우마 심리지원, 양육비 이행, 정신질환 치료, 노인친화도시]"
20,국군간호사관학교 설치법 일부개정법률안,PRC_Q1M9N0O2U1O3I1W4W5Q9B2C0S7P6Y8,2018611,국군간호사관학교 설치법에 학위 수여를 위한 충분한 교과과정 구성 의무를 명시하지 않은 점을 개선하기 위해 관련 규정을 신설함,12,"[국가정보원, 징계 시효, 재난, 소방]"
20,소방공무원법 전부개정법률안(대안),PRC_X1D9C0H6G2E6A1I7G2C6F3I9J4A8E2,2023888,소방공무원의 이원적 체계로 인한 소방 서비스 지역 편차 해소를 위해 소방공무원을 국가직으로 일원화함,12,"[국가정보원, 징계 시효, 재난, 소방]"
20,어촌·어항법 일부개정법률안(대안),PRC_A1L8O0Z9Y1G9W1G2N3M7L4U1S8N2E5,2016591,어항개발사업 등의 신청 처리 지연을 방지하고 행정 효율성을 높이기 위해 준공 전 사용허가 신고 처리 기간을 단축하고 허가 간주 제도를 신설함,12,"[국가정보원, 징계 시효, 재난, 소방]"
20,식생활교육지원법 일부개정법률안,PRC_C1D9S1R1W1O1D1H5E2H2O5E1B6X3T4,2023714,법률 용어의 한자어 및 일본식 표현 사용으로 인한 국민 이해도 저하를 해소하기 위해 법률 용어를 한글화하여 개선함,15,"[법률 용어 한글화, 일본식 표현 개선, 법 문장 간결화, 국민 이해도 증진]"
20,에너지이용 합리화법 일부개정법률안,PRC_F1S6N0D9C2T3I1I4A2R4M3G2U4P9Z6,2002431,수입 열사용기자재의 안전기준 미준수로 인한 안전사고 증가를 방지하기 위해 수입 열사용기자재에 대한 제조검사를 강화함,1,"[지능정보기술 전문인력 양성기관 지정 취소, 휴면예금 서민금융 지원, 광역교통축 지정 교통혼잡 해소, 대도시권 광역교통기능]"
20,농어업재해대책법 일부개정법률안,PRC_J1X6P0J9K3V0L1M4G5Y3J2J7R0E8F0,2002549,농업어업재해대책 심의위원회 민간위원의 직무 책임성 강화 및 공공성 확보를 위해 형법 위반 시 공무원으로 간주하는 규정을 신설함,8,"[식량자급률, 농어촌, 직접지불제, 먹거리]"
20,축사의 부동산등기에 관한 특례법 일부개정법률안,PRC_E1P8N1G0M1M6C1F7U5R4W5Z4D8U2T5,2015992,소형 축사 증가 및 일부 축사 등기 불가능 문제를 해결하기 위해 개방형 축사 등기 기준을 동일 지번 내 전체 축사 연면적 200㎡ 초과로 완화함,8,"[식량자급률, 농어촌, 직접지불제, 먹거리]"
20,재해경감을 위한 기업의 자율활동 지원에 관한 법률 일부개정법률안,PRC_L1H6H1U2X2M9J1H6Y4N3G1F7L5M2X8,2004763,중소기업진흥에 관한 법률 개정으로 인해 국민안전처장관의 우수기업 지원 관련 조항을 중소기업제품 구매촉진 및 판로지원에 관한 법률로 개정함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
20,여수세계박람회 기념 및 사후활용에 관한 특별법 일부개정법률안,PRC_D1C7X1Q2U1M4P1J5B5X6O5Y2P9F6Q9,2010831,해양박람회특구 내 공공시설 유치 및 효율적 사후활용 관리의 어려움을 해소하기 위해 사업시행자 지정 규정을 개선함,13,"[해양수산부, 원양어업허가, 해양수산생명자원, 공유수면]"
20,산림복지 진흥에 관한 법률 일부개정법률안,ARC_M1M7K0W8S1Q8R1N5D4R5T5L7A3I1X1,2008586,산림복지 서비스 질 향상 및 효율적 운영을 위해 산림복지진흥계획 수립 절차 개선과 산림복지전문업 관리 강화 불필요한 인증제도 폐지 및 관련 인허가 의제 확대 등을 추진함,8,"[식량자급률, 농어촌, 직접지불제, 먹거리]"
20,해사안전법 일부개정법률안(대안),PRC_F1U8H1E1J2O8J1K7M4P8A2W0M1N6Q9,2017163,최근 해양사고 증가와 국민 알 권리 보장을 위해 해양사고 예방 및 국회 기능 제고를 위한 법안을 마련함,1,"[지능정보기술 전문인력 양성기관 지정 취소, 휴면예금 서민금융 지원, 광역교통축 지정 교통혼잡 해소, 대도시권 광역교통기능]"
