cluster,cluster_keyword
37,"장애인, 인증, 보건복지부장관, 시설"
227,"대기오염, 대기질, 미세먼지, 배출"
1527,"학교폭력, 가해학생, 피해학생, 학교장"
510,"구강건강실태조사, 장애인, 실태조사, 구강보건"
1528,"도시, 농어촌, 교류촉진, 농어업"
139,"상속세, 증여세, 공제, 과세"
1529,"골재채취법, 산지관리법, 골재선별·파쇄, 토석"
1530,"식물검역, 병해충, 수입, 수출"
964,"아동·청소년, 성매매, 피해, 성범죄"
643,"대체복무, 복무기간, 병역, 편입"
211,"법률용어, 일본식 용어, 한글화, 이해"
1342,"환경영향평가, 사업자, 협의, 환경부장관"
1531,"전자문서, 전자문서유통, 공인전자문서중계자, 서면"
1041,"선거, 후보자, 선거운동, 여론조사"
1532,"법무사, 등록증, 몰수, 추징"
1533,"사회복지사, 처우, 인건비, 지방자치단체"
301,"건강보험료, 보험료, 지역가입자, 직장가입자"
1534,"토양관련전문기관, 행정조사, 지정, 법률"
816,"자동차, 안전, 리콜, 결함"
1535,"·16세월호참사, 피해자, 희생자, 지원"
10,"농림축산식품부장관, 산업, 지원, 육성"
1364,"과태료, 상한액, 명칭, 사용"
1536,"특정물질, 제조, 신고, 허가"
1537,"군복, 군용장구, 허가, 공무원"
166,"피성년후견인, 피한정후견인, 금치산자, 한정치산자"
846,"제품안전, 안전관리, 구매대행업자, 병행수입업자"
4,"중소기업, 지원, 창업자, 제조업"
1538,"물산업, 물관리기술, 물기업, 진흥"
50,"교통안전, 교통수단, 교통안전관리자, 교통안전담당자"
496,"기금, 보증, 법률, 개정"
895,"진급, 전사, 순직, 진급예정자"
1451,"적합성평가, 국가표준, 산업통상자원부장관, 무역"
702,"국립묘지, 안장, 안장대상자, 영예성"
714,"한국도로공사, 법정자본금, 고속도로, 건설"
1539,"부패행위, 국민권익위원회, 신고, 조사"
277,"국가보훈처장, 지원, 정보, 법률"
297,"인터넷전문은행, 은행, 대주주, 신용공여"
1540,"학교복합시설, 지방자치단체, 학교도서관, 지원"
122,"민간임대주택, 임대사업자, 임차인, 등록임대주택"
249,"자연공원, 공원관리청, 과태료, 공원보호협약"
939,"누리과정, 유아공교육체제발전특별회계, 지방교육재정교부금, 특별회계"
4,"중소기업, 지원, 창업자, 제조업"
298,"지역신용보증재단, 출연요율, 출연금, 금융회사"
716,"교원, 정관, 평의원회, 법률"
1076,"남극활동, 허가, 과태료, 계획"
591,"보건복지부장관, 수련병원, 전공의, 지도전문의"
15,"벌금형, 범죄, 적용 대상, 형벌"
175,"건축물, 소유자, 건축허가, 전산자료"
1541,"긴급복지지원, 긴급지원담당공무원, 위기상황, 신고의무자"
1542,"민법, 제한능력자, 개정, 무능력자"
1543,"국가를 당사자로 하는 계약, 계약상대자, 계약, 분쟁해결"
1544,"사회보장, 사회보장정보, 사회보장위원회, 행정데이터"
37,"장애인, 인증, 보건복지부장관, 시설"
1545,"외국인, 체류자격, 영주자격, 보호"
437,"신고, 신고수리, 처리기간, 통지"
215,"중소기업, 납품대금, 위탁기업, 수탁기업"
1546,"국방과학기술, 연구개발, 방위사업법, 무기체계"
1547,"물류시설, 재정지원, 지역 정비계획, 기초지자체"
1461,"군사법원, 군검사, 범죄, 피고인"
127,"한국지방재정공제회, 지방자치단체, 사업, 공제"
1548,"사회보장급여, 지원대상자, 사회보장정보시스템, 통합사례관리"
1041,"선거, 후보자, 선거운동, 여론조사"
1549,"해양수산과학기술, 연구개발, 육성, 해양수산부장관"
1550,"쌀, 이용, 소비, 국내산"
1327,"행정중심복합도시, 건설청장, 국토교통부장관, 개발계획"
85,"특허권, 침해, 손해배상, 생산능력"
1551,"임용, 국군간호사관학교, 장교, 부사관"
269,"과징금, 금융지주회사, 과태료, 부과한도"
1552,"마리나, 기본계획, 안전관리, 정비"
1553,"가맹사업, 저작권, 보호시책, 산업재산권"
15,"벌금형, 범죄, 적용 대상, 형벌"
760,"인성교육, 종합계획, 시행계획, 교육부장관"
1554,"인문학, 인문정신문화, 기본계획, 실태조사"
1555,"기계설비, 유지관리, 국토교통부장관, 기술기준"
15,"벌금형, 범죄, 적용 대상, 형벌"
1556,"지역개발, 개발촉진지구, 지역균형개발, 도시가스사업"
85,"특허권, 침해, 손해배상, 생산능력"
1004,"금연구역, 과태료, 건강검진, 체육시설"
1557,"전기통신사업자, 전기통신서비스, 이용자, 이용계약"
1558,"골재, 채취, 허가, 법률"
673,"관광, 지원, 온라인복권, 판매"
99,"폐기물, 수출입, 환경부장관, 처리"
1559,"원자력안전위원회, 사법경찰권, 범죄행위, 원자력"
1562,"국정감사, 위원회, 정보, 법률"
1560,"식물검역, 병해충, 정관, 농림축산식품부장관"
1561,"사립학교, 교원, 휴직, 학교법인"
277,"국가보훈처장, 지원, 정보, 법률"
359,"수산식품산업, 육성, 지원, 해양수산부장관"
1507,"공연, 공연법, 안전, 자격"
699,"범죄피해자, 경찰, 성폭력피해자, 종사자"
1563,"생명공학, 기술개발, 산업화, 육성"
1564,"공무원, 의제, 위원회, 민간위원"
211,"법률용어, 일본식 용어, 한글화, 이해"
50,"교통안전, 교통수단, 교통안전관리자, 교통안전담당자"
1516,"안전관리, 사고, 도시가스, 송유관"
302,"선박, 해양오염, 연료유, 방제"
132,"학교용지, 학교용지부담금, 개발사업, 교육감"
1565,"골재, 품질, 골재채취업자, 국토교통부장관"
1567,"외국교육기관, 교직원, 성범죄, 당연퇴직"
1566,"공인회계사, 회계법인, 감사, 등록증"
1568,"환경관리해역, 해양환경관리, 해양환경감시원, 환경관리해역기본계획"
1569,"한국농수산대학, 학비지원조건, 영농·영어, 졸업"
1565,"골재, 품질, 골재채취업자, 국토교통부장관"
1570,"체육시설, 안전, 법률, 문화체육관광부장관"
15,"벌금형, 범죄, 적용 대상, 형벌"
266,"교원, 임용, 양성평등, 과학기술정보통신부장관"
110,"산림, 임산물, 국유림, 목재"
1571,"숙련기술, 숙련기술인, 대한민국명장, 사회적 인식"
567,"등기, 등기신청, 등기정보, 과태료"
37,"장애인, 인증, 보건복지부장관, 시설"
82,"기상업무, 기상청장, 기상정보, 기상재해"
598,"문화유산, 보존·관리, 기본계획, 문화재보호기금"
1572,"출생신고, 주민등록번호, 온라인, 등록부"
270,"금융투자업자, 약관, 사후보고, 사전신고"
122,"민간임대주택, 임대사업자, 임차인, 등록임대주택"
1574,"정부투자기관 관리기본법, 증권거래법, 인용조문, 임기"
1573,"품종보호권, 분쟁조정, 재배시험, 연장"
790,"규제자유특구, 지역특구, 지역산업, 지역경제"
1575,"노후거점산업단지, 경쟁력강화, 위원회, 산업통상자원부"
114,"양육비, 가정법원, 심판, 허가"
1576,"관세사, 시험, 면제, 징계"
1577,"기본계획, 시행계획, 외식산업, 진흥"
211,"법률용어, 일본식 용어, 한글화, 이해"
1578,"법률, 벌금, 폐지, 개정"
1337,"국제금융기구, 출자, 출연, 가입"
1579,"지역신문, 발전지원, 지역신문발전위원회, 문화체육관광부장관"
1580,"퇴직급여, 근로자, 사용자, 감소"
1581,"뉴스통신사업자, 결격사유, 피성년후견인, 피한정후견인"
1582,"해양관광진흥지구, 개발구역, 지정, 특례"
15,"벌금형, 범죄, 적용 대상, 형벌"
1583,"심뇌혈관질환, 유병력자, 예방, 관리"
15,"벌금형, 범죄, 적용 대상, 형벌"
949,"학원, 교습소, 신고, 폐원"
1303,"전파, 무선국, 인가, 전자파"
1415,"·18민주화운동, 진상규명조사위원회, 진상규명, 위원회"
15,"벌금형, 범죄, 적용 대상, 형벌"
110,"산림, 임산물, 국유림, 목재"
221,"장애인, 고용, 인식개선 교육, 사업주"
1268,"용산공원, 국토교통부장관, 조성, 군사시설보호법"
301,"건강보험료, 보험료, 지역가입자, 직장가입자"
271,"상호금융예금자보호기금, 펀드예탁금, 농업협동조합, 출연금"
713,"민자도로, 통행료, 유료도로관리청, 민자도로사업자"
303,"금융거래정보, 부실관련자, 예금보험공사, 금융회사"
139,"상속세, 증여세, 공제, 과세"
919,"법률, 용어, 한자어, 국민"
148,"부동산투자회사, 주식, 공시, 주주총회"
139,"상속세, 증여세, 공제, 과세"
1585,"중앙행정기관, 정부조직, 대통령령, 보조기관"
1584,"과징금, 정지처분, 매출액, 제재"
1586,"교육활동, 침해행위, 교원, 보호"
230,"관광, 관광사업, 관광특구, 지정"
1587,"초고성능컴퓨터, 국가초고성능컴퓨팅위원회, 전문가, 정책"
214,"고압가스, 사용시설, 안전관리, 제조허가"
1588,"해외인프라, 도시개발, 지원기구, 해외건설"
214,"고압가스, 사용시설, 안전관리, 제조허가"
741,"금리인하요구권, 신용공여, 신용상태 개선, 금융이용자"
126,"지방자치단체, 기금, 지방채, 재정"
1324,"계약, 이의신청, 계약상대자, 낙찰자"
159,"장기요양기관, 수급자, 공단, 장기요양급여"
1589,"관세, 보세판매장, 특허, 납세"
1590,"한국교육방송공사, 결산, 국회, 방송통신위원회"
1140,"광산업, 진흥, 산업통상자원부장관, 광기술"
1251,"항공, 비행훈련, 교육생, 과태료"
66,"부정경쟁행위, 사법경찰관리, 특허청, 침해"
1048,"도시계획, 기초조사, 도시·군기본계획, 도시·군관리계획"
1417,"원료물질, 가공제품, 안전관리, 제조"
1409,"보호구역, 군사시설, 관할부대장, 협의"
511,"아동학대, 취업제한, 아동관련기관, 피해아동"
160,"치매환자, 치매안심센터, 장기요양인정, 노인장기요양보험법"
97,"폐기물, 부적정처리, 처리업자, 과징금"
1447,"문화예술교육사, 자격, 결격사유, 문화예술교육 지원법"
1365,"공공임대주택, 임차권, 입주자격, 전대"
1007,"건설기계, 등록, 말소, 신고"
1591,"발전소주변지역, 지원, 해상풍력발전소, 주변지역 정의"
122,"민간임대주택, 임대사업자, 임차인, 등록임대주택"
1592,"허가, 신고, 공항시설, 처리기간"
459,"방송통신심의위원회, 방송통신발전기금, 사업비, 환수"
1048,"도시계획, 기초조사, 도시·군기본계획, 도시·군관리계획"
689,"국적법, 수수료, 시행령, 복수국적자"
1593,"금치산자, 한정치산자, 피성년후견인, 결격사유"
1594,"한국국제교류재단, 정관, 임원, 결격사유"
1595,"재난방송, 수신시설, 터널·지하공간, 방송수신장애지역"
1597,"신고, 신고수리, 통지, 처리기간"
667,"일본식, 법문, 용어, 국민"
1596,"자연공원, 국립공원, 매수청구, 공원기본계획"
1598,"한국지역난방공사, 집단에너지사업법, 제44조의2, 주식"
1288,"해양산업클러스터, 개발계획, 입주기업, 수용"
937,"연구직공무원, 경력경쟁채용시험, 직위심사, 보직범위"
82,"기상업무, 기상청장, 기상정보, 기상재해"
211,"법률용어, 일본식 용어, 한글화, 이해"
1599,"교통안전시설, 도로교통법, 설치·관리, 도로관리청"
1600,"국제경기대회, 지식재산, 조직위원회, 문화체육관광부장관"
1601,"빛공해방지위원회, 빛공해, 환경부, 위원"
67,"예산안, 세입, 국회, 지방자치단체"
367,"농식품 벤처·창업, 국고보조, 법적 근거, 지원"
1603,"수산물, 품질인증, 위생관리, 신고"
1064,"금치산자, 한정치산자, 피성년후견인, 피한정후견인"
1602,"특수외국어, 교육, 기본계획, 시행계획"
67,"예산안, 세입, 국회, 지방자치단체"
82,"기상업무, 기상청장, 기상정보, 기상재해"
1604,"해안권, 도서지역, 개발사업, 폐교"
1606,"여신전문금융회사, 신기술사업자, 경고문구, 광고"
683,"법률용어, 일본식 용어, 전자문서, 개정"
1605,"전자서명, 전자서명인증사업자, 운영기준, 공인인증서"
94,"벌금형, 법정형, 징역, 국민권익위원회"
1607,"선박, 등록, 과태료, 선박법"
164,"동물, 학대, 등록, 처벌"
1608,"징계, 법관, 징계사유, 징계절차"
1610,"치유농업, 연구개발, 농촌진흥청장, 국민건강"
94,"벌금형, 법정형, 징역, 국민권익위원회"
1611,"산업교육기관, 외국교육기관, 산학연협력, 경제자유구역"
1609,"공시, 감독, 선거, 위원회"
15,"벌금형, 범죄, 적용 대상, 형벌"
1612,"지방대학, 지역균형인재, 육성, 인재"
1613,"신고, 처리, 사도, 한국도로공사"
1614,"군 공항 이전, 이전부지 선정, 지원위원회, 벌칙"
192,"에너지산업, 지원, 산업통상자원부장관, 계획"
1615,"방송통신발전기금, 방송사업자, 방송콘텐츠, 지원"
38,"응급의료, 응급환자, 구급차, 자동심장충격기"
214,"고압가스, 사용시설, 안전관리, 제조허가"
1617,"출자·출연 기관, 지방자치단체, 임원, 비위행위"
1616,"방위산업기술, 유출, 방위사업청장, 과태료"
162,"노인, 노인복지시설, 노인학대, 기초연금"
1618,"우편업무, 우편집배원, 과학기술정보통신부장관, 별정우체국"
286,"항공기, 안전, 국토교통부장관, 초경량비행장치"
124,"지방자치단체, 지방재정, 예산, 지방의회"
683,"법률용어, 일본식 용어, 전자문서, 개정"
82,"기상업무, 기상청장, 기상정보, 기상재해"
1619,"해양공간, 해양공간계획, 해양자원, 이용·개발"
110,"산림, 임산물, 국유림, 목재"
1620,"벌금형, 경합범, 자격상실, 청소년단체"
1621,"한부모가족, 아동·청소년, 교육, 차별"
1622,"한국교직원공제회, 회원, 공제회, 법인"
1254,"환경친화적 자동차, 충전시설, 국·공유지, 임대료"
1623,"군인공제회, 회원, 정보, 회계검사"
1624,"이공계인력, 이공계, 지원, 육성"
555,"선박, 안전, 해사안전, 과태료"
112,"저작권, 저작권법, 일부개정법률안, 문화체육관광위원회"
